fold,fight_id,won,market_margin,correction
2021,b3c23fb2d71bba51,1,0.3220834991691131,-0.17141276214099116
2021,bc276e0f07e30a54,0,-0.9587893688241066,-0.27705130939092026
2021,d8189169b2c8a2aa,0,-0.28640574809217634,0.11583845909738721
2021,e7bb37681652c2c2,0,-1.1631508098056809,0.03631498674659883
2021,f085f32bbb3220e1,0,-0.6549259677397474,0.2534519985186323
2021,f4a2806f77ac1cdc,1,0.6549259677397475,-0.02234127669207908
2021,f4df74046a1c4364,1,1.1273617019540958,0.30245013333490567
2021,16d31775a8dcb31d,0,-1.6617063409798574,0.19175888366631977
2021,37c484012ef24a5b,1,0.3220834991691131,-0.019256677365066477
2021,3b7eb8e56052a2af,0,0.21115710643384195,0.1553608545913961
2021,5f444eac11e55161,1,0.8732733467904645,-0.1707258561936933
2021,6832e9e62da0f9d3,0,-0.8272349252412726,-0.008465348272521322
2021,9c33c8d4a381ba70,0,-0.587786664902119,0.10782535904541424
2021,a00b4e82f9d4f92c,1,1.611049516328442,0.06956435906065717
2021,c1e5859053263811,1,0.35657689991688807,0.13165726241373937
2021,dba710edbc3c29ff,0,-0.17139248626176423,-0.12135754449423247
2021,dfa2f5c821a52c63,0,0.35657689991688807,-0.046793143183947394
2021,e7423a91a253b416,1,0.9212782733851942,0.1745314247196642
2021,149d6b90f33634a4,0,0.5877866649021192,0.06373334890708493
2021,20f19439e9b100b0,0,-0.5326545942074026,0.14930857303201805
2021,38957d8eb185391c,0,0.5877866649021192,0.10494113928184079
2021,6101249c2cdd1493,1,0.8480697631657852,0.03094580175273287
2021,777c65184aa63894,1,1.497885426528353,0.0029009971548135116
2021,d5ffdb5388ffabc6,1,0.9731781062762063,0.030419987710304963
2021,ddb927b0dfcfac2a,1,0.9731781062762063,0.2074509086926658
2021,df16b9c2fc9722e9,0,-0.587786664902119,0.06069635385170391
2021,f526892a27b50576,1,1.0162412912349827,0.1319803207416408
2021,188b63ec6ee1c1c9,1,-0.13005312824819792,-0.0010237441005874759
2021,330e67abac6e5ce7,0,0.2494608596315836,-0.09301495406536808
2021,814d481e79e9a525,0,-0.21115710643384203,0.1798483399793838
2021,a2e1116a9fe84aa9,1,-1.092861014727475,-0.04223386633026416
2021,b193e2317b21125c,1,0.9808292530117269,0.15688704032323408
2021,be8bee783d22bee2,0,0.6549259677397475,-0.10530051140658714
2021,cf020c71f1dbfa0b,1,0.2494608596315836,0.19173644628615627
2021,d9ca00b3c62a874d,1,0.8732733467904645,-0.0566523412553388
2021,e3881a6895be3e9e,1,-0.9808292530117261,-0.09299193400762207
2021,fefa96b6d939ffea,0,-0.35657689991688807,-0.08485930141711157
2021,1fe58cdab57d233b,1,0.8272349252412728,-0.4058986320207528
2021,587d373f18f6c8c0,1,0.13005312824819815,0.04512423729325998
2021,61d9eff5fa4c8578,0,0.21115710643384195,0.1705176601066854
2021,69167b996ce7a7e4,1,0.2864057480921762,-0.2616282239189165
2021,6d7eecf4acecda2a,0,-0.453667209926042,-0.22083319586237965
2021,7151ae256e6c181b,1,-0.04334372921647221,-0.15393681184588281
2021,85f920746c58d0a6,1,-0.6221361449167566,0.4955494692728357
2021,860be3cc82895177,0,-0.587786664902119,-0.055893251956554146
2021,88256dd5a9aef1cc,0,-0.21115710643384203,-0.11171684357073561
2021,98842f17dfe4b4ef,1,-0.7842873463023307,0.050520134865105315
2021,acec5f4c6fee1ae2,1,0.35657689991688807,-0.14475462856984217
2021,d44d735e5079bfb8,1,1.192733407690244,-0.029913426115231845
2021,e078d18fa9ed100d,1,0.7334984760835126,0.3530598658964679
2021,13e3e41e0c6f4e04,1,0.8059797110564724,0.16236593103337138
2021,156f2425a937b22f,0,-0.8272349252412726,0.06643569609622257
2021,18edff5447989b3f,1,0.9402001411229882,0.09489531213934088
2021,41cdfea7df63003f,0,-0.38996092157219925,0.103262937830439
2021,4a5e5232346993c7,0,-0.6549259677397474,-0.013315175486876107
2021,58b19ba734fe93a3,1,1.0928610147274755,0.12892941820251713
2021,5ad4c0eae7512878,1,1.5016590159119927,0.18466617653948436
2021,6163c18411aca830,1,1.2237754316221154,-0.06065289687022335
2021,768c86e307295944,1,1.1273617019540958,-0.04592494868108554
2021,919fb76d2f3e5827,0,0.8272349252412728,0.18813890078564366
