feature,folds,mean_gain,mean_abs_shap,median_shap_rank,top100_folds
diff_hist_d730_ground_landed_per15_mean,4,0.9570057392120361,6.987068627495319e-05,978.0,0
opp_hist_d730_control_share_std,4,0.9389650821685791,6.962309271330014e-05,978.0,0
self_hist_d730_r2_minus_r1_td_attempted_mean,4,0.7723003625869751,6.723301339661703e-05,978.5,0
self_hist_career_r2_minus_r1_ground_attempted_mean,4,0.29547643661499023,6.663573003606871e-05,978.0,0
self_hist_f3_distance_attempted_per15_mean,4,0.7957357168197632,6.607686373172328e-05,998.0,0
opp_hist_f3_r3_minus_r1_distance_attempted_mean,4,0.8404054641723633,6.58093995298259e-05,998.0,0
diff_hist_f3_sub_att_per15_mean,4,0.6910550594329834,6.52544986223802e-05,978.0,0
self_hist_d730_ground_attempt_share_std,4,0.659868061542511,6.423429294954985e-05,996.0,0
self_hist_f1_td_landed_per15_mean,4,0.6074448823928833,6.388351175701246e-05,978.0,0
diff_hist_d730_distance_attempted_per15_std,4,0.4462672472000122,6.26168621238321e-05,978.0,0
diff_hist_f1_td_acc_mean,4,0.883779764175415,6.232834857655689e-05,996.0,0
opp_hist_d730_body_attempt_share_mean,4,0.5864481329917908,6.184344238135964e-05,996.0,0
diff_hist_d730_head_landed_per15_std,4,1.2131575345993042,6.0237951402086765e-05,998.0,0
diff_hist_d730_r2_minus_r1_sig_str_landed_mean,4,1.5046842098236084,6.01650754106231e-05,998.0,0
opp_hist_career_r2_clinch_attempted_std,4,0.8172672390937805,5.920749390497804e-05,996.0,0
opp_hist_career_clinch_attempted_per15_mean,4,0.8506172895431519,5.86764799663797e-05,990.0,0
opp_hist_d730_ground_attempted_per15_std,4,0.5794574618339539,5.8458281273487955e-05,990.5,0
self_hist_f3_r3_clinch_attempted_mean,4,0.8010428547859192,5.7940069382311776e-05,991.5,0
opp_hist_d730_leg_attempted_per15_std,4,0.8307249546051025,5.7594184909248725e-05,996.0,0
diff_hist_f3_r1_ground_attempted_std,4,1.2850823402404785,5.7021996326511726e-05,996.0,0
opp_hist_f1_r2_sig_str_attempted_mean,4,0.015875935554504395,5.6701555877225474e-05,992.5,0
self_hist_f1_r3_minus_r1_sig_str_landed_mean,4,0.6916788816452026,5.665053322445601e-05,979.0,0
diff_hist_d730_r2_minus_r1_distance_attempted_mean,4,0.14681804180145264,5.6548207794548944e-05,980.0,0
self_hist_f1_elapsed_seconds_mean,4,0.07670783996582031,5.34052996954415e-05,998.0,0
diff_hist_f1_r2_minus_r1_distance_attempted_mean,4,0.7837671041488647,5.2618637710111216e-05,997.0,0
diff_hist_f3_head_attempted_per15_std,4,1.086081624031067,5.23018570675049e-05,998.0,0
opp_hist_d730_distance_attempt_share_std,4,0.5728737115859985,5.1159400754841045e-05,998.0,0
diff_hist_d730_total_str_attempted_per15_std,4,0.6289850473403931,5.0498074415372685e-05,998.0,0
opp_hist_f3_distance_landed_per15_std,4,0.6076004505157471,4.990608067600988e-05,987.0,0
opp_hist_f3_r3_minus_r1_td_attempted_std,4,0.0572737455368042,4.625670408131555e-05,998.0,0
diff_hist_career_sig_str_landed_per15_std,4,0.5170328617095947,4.606605943990871e-05,998.0,0
diff_hist_career_control_share_std,4,0.40829581022262573,4.5683093048864976e-05,998.0,0
opp_hist_f1_r2_minus_r1_sig_str_landed_mean,4,0.7256083488464355,4.485145109356381e-05,996.0,0
opp_hist_f1_r1_ground_attempted_mean,4,0.3347964882850647,4.3703730625566095e-05,994.0,0
opp_profile_stance_orthodox,4,0.4717631936073303,4.281397832528455e-05,998.0,0
opp_hist_f3_r3_ground_attempted_std,4,0.6824610233306885,3.97965959564317e-05,998.0,0
diff_hist_f1_total_str_landed_per15_mean,4,0.8946765065193176,3.936952634830959e-05,998.0,0
self_hist_f3_r3_minus_r1_ground_attempted_std,4,0.886049747467041,3.914301123586483e-05,998.0,0
opp_hist_f1_r2_td_attempted_mean,4,0.8092758655548096,3.8757367292419076e-05,996.0,0
self_hist_f3_body_acc_std,4,0.5585111975669861,3.676786946016364e-05,998.0,0
opp_hist_f3_r3_ground_attempted_mean,4,0.7191716432571411,3.4289561881450936e-05,998.0,0
diff_hist_career_clinch_landed_per15_mean,4,0.0,0.0,998.0,0
diff_hist_career_ground_landed_per15_std,4,0.0,0.0,998.0,0
diff_hist_career_head_attempted_per15_mean,4,0.0,0.0,998.0,0
diff_hist_career_r1_ground_attempted_std,4,0.0,0.0,998.0,0
diff_hist_career_r3_distance_attempted_std,4,0.0,0.0,998.0,0
diff_hist_career_r3_minus_r1_ctrl_sec_std,4,0.0,0.0,998.0,0
diff_hist_career_r3_minus_r1_distance_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_career_r3_minus_r1_distance_attempted_std,4,0.0,0.0,998.0,0
diff_hist_career_r3_minus_r1_sig_str_landed_std,4,0.0,0.0,998.0,0
diff_hist_career_r3_sig_str_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_career_rev_per15_std,4,0.0,0.0,998.0,0
diff_hist_career_sub_attempts_per_control_min_std,4,0.0,0.0,998.0,0
diff_hist_career_total_acc_mean,4,0.0,0.0,998.0,0
diff_hist_d730_clinch_acc_std,4,0.0,0.0,998.0,0
diff_hist_d730_clinch_landed_per15_std,4,0.0,0.0,998.0,0
diff_hist_d730_ground_attempt_share_mean,4,0.0,0.0,998.0,0
diff_hist_d730_ground_attempted_per15_std,4,0.0,0.0,998.0,0
diff_hist_d730_head_attempted_per15_std,4,0.0,0.0,998.0,0
diff_hist_d730_r2_ctrl_sec_mean,4,0.0,0.0,998.0,0
diff_hist_d730_r2_ctrl_sec_std,4,0.0,0.0,998.0,0
diff_hist_d730_r2_minus_r1_clinch_attempted_std,4,0.0,0.0,998.0,0
diff_hist_d730_r2_minus_r1_ctrl_sec_std,4,0.0,0.0,998.0,0
diff_hist_d730_r2_td_attempted_std,4,0.0,0.0,998.0,0
diff_hist_d730_r3_distance_attempted_std,4,0.0,0.0,998.0,0
diff_hist_d730_r3_ground_attempted_std,4,0.0,0.0,998.0,0
diff_hist_d730_r3_minus_r1_ctrl_sec_mean,4,0.0,0.0,998.0,0
diff_hist_d730_r3_minus_r1_distance_attempted_std,4,0.0,0.0,998.0,0
diff_hist_d730_r3_minus_r1_sig_str_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_d730_r3_minus_r1_sig_str_attempted_std,4,0.0,0.0,998.0,0
diff_hist_d730_r3_minus_r1_sig_str_landed_mean,4,0.0,0.0,998.0,0
diff_hist_d730_r3_minus_r1_td_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_d730_r3_sig_str_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_d730_rev_per15_std,4,0.0,0.0,998.0,0
diff_hist_d730_sig_acc_std,4,0.0,0.0,998.0,0
diff_hist_d730_sig_str_landed_per15_mean,4,0.0,0.0,998.0,0
diff_hist_d730_sub_attempts_per_control_min_std,4,0.0,0.0,998.0,0
diff_hist_f1_head_attempted_per15_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r1_ctrl_sec_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r1_td_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r2_clinch_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r2_distance_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r2_ground_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r2_minus_r1_sig_str_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r2_minus_r1_td_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r2_sig_str_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r2_sig_str_landed_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r3_distance_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r3_ground_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r3_minus_r1_ground_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r3_minus_r1_sig_str_landed_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r3_minus_r1_td_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r3_sig_str_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r3_sig_str_landed_mean,4,0.0,0.0,998.0,0
diff_hist_f1_r3_td_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f1_rev_per15_mean,4,0.0,0.0,998.0,0
diff_hist_f1_rounds_observed_mean,4,0.0,0.0,998.0,0
diff_hist_f1_sig_str_attempted_per15_mean,4,0.0,0.0,998.0,0
diff_hist_f1_sig_str_landed_per15_mean,4,0.0,0.0,998.0,0
diff_hist_f1_sub_att_per15_mean,4,0.0,0.0,998.0,0
diff_hist_f3_clinch_attempted_per15_mean,4,0.0,0.0,998.0,0
diff_hist_f3_clinch_landed_per15_mean,4,0.0,0.0,998.0,0
diff_hist_f3_control_share_mean,4,0.0,0.0,998.0,0
diff_hist_f3_ground_landed_per15_std,4,0.0,0.0,998.0,0
diff_hist_f3_kd_per100_sig_landed_std,4,0.0,0.0,998.0,0
diff_hist_f3_kd_per15_std,4,0.0,0.0,998.0,0
diff_hist_f3_r2_sig_str_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f3_r3_ctrl_sec_std,4,0.0,0.0,998.0,0
diff_hist_f3_r3_distance_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f3_r3_ground_attempted_std,4,0.0,0.0,998.0,0
diff_hist_f3_r3_minus_r1_ground_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f3_r3_minus_r1_ground_attempted_std,4,0.0,0.0,998.0,0
diff_hist_f3_r3_minus_r1_td_attempted_std,4,0.0,0.0,998.0,0
diff_hist_f3_r3_sig_str_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f3_r3_td_attempted_mean,4,0.0,0.0,998.0,0
diff_hist_f3_r3_td_attempted_std,4,0.0,0.0,998.0,0
diff_hist_f3_rev_per15_std,4,0.0,0.0,998.0,0
diff_hist_f3_sub_attempts_per_control_min_std,4,0.0,0.0,998.0,0
diff_profile_stance_switch,4,0.0,0.0,998.0,0
diff_profile_stance_unknown,4,0.0,0.0,998.0,0
opp_hist_career_control_share_std,4,0.0,0.0,998.0,0
opp_hist_career_ctrl_sec_per15_std,4,0.0,0.0,998.0,0
opp_hist_career_distance_attempt_share_std,4,0.0,0.0,998.0,0
opp_hist_career_ground_landed_per15_std,4,0.0,0.0,998.0,0
opp_hist_career_head_landed_per15_std,4,0.0,0.0,998.0,0
opp_hist_career_r1_ctrl_sec_std,4,0.0,0.0,998.0,0
opp_hist_career_r2_sig_str_landed_std,4,0.0,0.0,998.0,0
opp_hist_d730_body_acc_std,4,0.0,0.0,998.0,0
opp_hist_d730_clinch_attempt_share_std,4,0.0,0.0,998.0,0
opp_hist_d730_clinch_landed_per15_std,4,0.0,0.0,998.0,0
opp_hist_d730_r2_ground_attempted_std,4,0.0,0.0,998.0,0
opp_hist_d730_r2_sig_str_landed_std,4,0.0,0.0,998.0,0
opp_hist_d730_r2_td_attempted_std,4,0.0,0.0,998.0,0
opp_hist_d730_rev_per15_std,4,0.0,0.0,998.0,0
opp_hist_f1_elapsed_seconds_mean,4,0.0,0.0,998.0,0
opp_hist_f1_ground_attempted_per15_mean,4,0.0,0.0,998.0,0
opp_hist_f1_head_attempt_share_mean,4,0.0,0.0,998.0,0
opp_hist_f1_r1_td_attempted_mean,4,0.0,0.0,998.0,0
opp_hist_f1_r2_ground_attempted_mean,4,0.0,0.0,998.0,0
opp_hist_f1_r2_minus_r1_td_attempted_mean,4,0.0,0.0,998.0,0
opp_hist_f1_r3_ground_attempted_mean,4,0.0,0.0,998.0,0
opp_hist_f1_r3_td_attempted_mean,4,0.0,0.0,998.0,0
opp_hist_f1_rev_per15_mean,4,0.0,0.0,998.0,0
opp_hist_f1_rounds_observed_mean,4,0.0,0.0,998.0,0
opp_hist_f3_body_acc_std,4,0.0,0.0,998.0,0
opp_hist_f3_ground_attempt_share_mean,4,0.0,0.0,998.0,0
opp_hist_f3_ground_attempted_per15_std,4,0.0,0.0,998.0,0
opp_hist_f3_r1_td_attempted_mean,4,0.0,0.0,998.0,0
opp_hist_f3_r1_td_attempted_std,4,0.0,0.0,998.0,0
opp_hist_f3_r2_ground_attempted_mean,4,0.0,0.0,998.0,0
opp_hist_f3_r2_td_attempted_mean,4,0.0,0.0,998.0,0
opp_hist_f3_r2_td_attempted_std,4,0.0,0.0,998.0,0
opp_hist_f3_r3_clinch_attempted_std,4,0.0,0.0,998.0,0
opp_hist_f3_r3_minus_r1_ground_attempted_std,4,0.0,0.0,998.0,0
opp_hist_f3_r3_minus_r1_sig_str_landed_std,4,0.0,0.0,998.0,0
opp_hist_f3_r3_minus_r1_td_attempted_mean,4,0.0,0.0,998.0,0
opp_hist_f3_r3_td_attempted_std,4,0.0,0.0,998.0,0
opp_hist_f3_rev_per15_mean,4,0.0,0.0,998.0,0
opp_hist_f3_rev_per15_std,4,0.0,0.0,998.0,0
opp_hist_f3_rounds_observed_std,4,0.0,0.0,998.0,0
opp_hist_f3_sub_att_per15_std,4,0.0,0.0,998.0,0
opp_profile_stance_switch,4,0.0,0.0,998.0,0
opp_profile_stance_unknown,4,0.0,0.0,998.0,0
opp_title_fight,4,0.0,0.0,998.0,0
self_hist_career_r1_sig_str_landed_std,4,0.0,0.0,998.0,0
self_hist_d730_distance_attempted_per15_std,4,0.0,0.0,998.0,0
self_hist_d730_r2_td_attempted_mean,4,0.0,0.0,998.0,0
self_hist_d730_r3_distance_attempted_std,4,0.0,0.0,998.0,0
self_hist_d730_total_str_landed_per15_mean,4,0.0,0.0,998.0,0
self_hist_f1_head_attempt_share_mean,4,0.0,0.0,998.0,0
self_hist_f1_kd_per100_sig_landed_mean,4,0.0,0.0,998.0,0
self_hist_f1_kd_per15_mean,4,0.0,0.0,998.0,0
self_hist_f1_r1_ground_attempted_mean,4,0.0,0.0,998.0,0
self_hist_f1_r2_ground_attempted_mean,4,0.0,0.0,998.0,0
self_hist_f1_r2_minus_r1_td_attempted_mean,4,0.0,0.0,998.0,0
self_hist_f1_r3_distance_attempted_mean,4,0.0,0.0,998.0,0
self_hist_f1_r3_minus_r1_td_attempted_mean,4,0.0,0.0,998.0,0
self_hist_f1_rev_per15_mean,4,0.0,0.0,998.0,0
self_hist_f1_rounds_observed_mean,4,0.0,0.0,998.0,0
self_hist_f1_sub_att_per15_mean,4,0.0,0.0,998.0,0
self_hist_f1_td_acc_mean,4,0.0,0.0,998.0,0
self_hist_f3_control_share_std,4,0.0,0.0,998.0,0
self_hist_f3_ground_attempted_per15_std,4,0.0,0.0,998.0,0
self_hist_f3_ground_landed_per15_std,4,0.0,0.0,998.0,0
self_hist_f3_kd_per15_mean,4,0.0,0.0,998.0,0
self_hist_f3_kd_per15_std,4,0.0,0.0,998.0,0
self_hist_f3_r1_td_attempted_mean,4,0.0,0.0,998.0,0
self_hist_f3_r2_clinch_attempted_std,4,0.0,0.0,998.0,0
self_hist_f3_r2_distance_attempted_std,4,0.0,0.0,998.0,0
self_hist_f3_r2_minus_r1_td_attempted_std,4,0.0,0.0,998.0,0
self_hist_f3_r3_distance_attempted_std,4,0.0,0.0,998.0,0
self_hist_f3_r3_ground_attempted_mean,4,0.0,0.0,998.0,0
self_hist_f3_r3_minus_r1_clinch_attempted_std,4,0.0,0.0,998.0,0
self_hist_f3_r3_minus_r1_sig_str_landed_std,4,0.0,0.0,998.0,0
self_hist_f3_r3_minus_r1_td_attempted_std,4,0.0,0.0,998.0,0
self_hist_f3_r3_sig_str_attempted_std,4,0.0,0.0,998.0,0
self_hist_f3_r3_td_attempted_mean,4,0.0,0.0,998.0,0
self_hist_f3_r3_td_attempted_std,4,0.0,0.0,998.0,0
self_hist_f3_rev_per15_std,4,0.0,0.0,998.0,0
self_hist_f3_rounds_observed_std,4,0.0,0.0,998.0,0
self_hist_f3_sub_att_per15_mean,4,0.0,0.0,998.0,0
self_hist_f3_td_landed_per15_std,4,0.0,0.0,998.0,0
self_profile_stance_orthodox,4,0.0,0.0,998.0,0
self_profile_stance_switch,4,0.0,0.0,998.0,0
self_profile_stance_unknown,4,0.0,0.0,998.0,0
self_title_fight,4,0.0,0.0,998.0,0
